uso_credito_rotativo,edad,atrasos_30_59d,ratio_deuda,ingreso_mensual,lineas_credito_abiertas,atrasos_90d,prestamos_inmobiliarios,atrasos_60_89d,dependientes,total_atrasos,ingreso_por_dependiente,mora_real,score_riesgo,prediccion,condicion_real,nivel_score
0.9999999,47,0,0.217111611,6217.0,6,0,2,0,0.0,0,6217.0,0,12.8,0,Sin mora,Muy Bajo
0.069544772,54,0,0.425752388,11097.0,9,0,3,0,0.0,0,11097.0,0,15.8,0,Sin mora,Muy Bajo
0.865641795,42,0,0.440930571,2750.0,5,0,1,0,2.0,0,916.6666666666666,0,59.1,1,Sin mora,Medio
0.286909379,60,0,0.908642652,7300.0,16,0,4,0,0.0,0,7300.0,0,38.0,0,Sin mora,Bajo
0.065362714,79,0,220.0,5400.0,5,0,0,0,0.0,0,5400.0,0,7.8,0,Sin mora,Muy Bajo
0.416544329,61,0,4979.079999999958,5400.0,12,0,2,1,0.0,1,5400.0,0,64.7,1,Sin mora,Medio
0.046377319,82,0,0.024499655,2897.0,6,0,0,0,0.0,0,2897.0,0,5.3,0,Sin mora,Muy Bajo
0.906996958,29,0,0.140599807,3100.0,3,0,0,1,1.0,1,1550.0,1,78.7,1,Con mora,Alto
0.00055384,85,0,9.52e-05,10500.0,12,0,0,0,0.0,0,10500.0,0,2.9,0,Sin mora,Muy Bajo
0.083353703,53,0,0.424852366,12022.0,4,0,1,0,0.0,0,12022.0,0,17.6,0,Sin mora,Muy Bajo
0.028836791,44,0,0.070302031,9700.0,10,0,0,0,2.0,0,3233.333333333333,0,9.4,0,Sin mora,Muy Bajo
0.358631431,48,1,0.224408824,6300.0,15,0,0,0,3.0,1,1575.0,0,66.9,1,Sin mora,Medio
0.33240751,66,1,0.284008828,9967.0,5,0,1,0,0.0,1,9967.0,0,50.8,1,Sin mora,Medio
0.026351391,42,0,0.435631652,10804.0,4,0,2,0,2.0,0,3601.333333333333,0,9.4,0,Sin mora,Muy Bajo
0.262454112,45,0,0.354499416,7700.0,13,0,2,0,3.0,0,1925.0,0,20.6,0,Sin mora,Muy Bajo
0.0,30,0,433.0,5400.0,5,0,0,0,0.0,0,5400.0,0,5.1,0,Sin mora,Muy Bajo
0.598006645,53,1,3989.0,5400.0,4,0,1,0,0.0,1,5400.0,0,72.4,1,Sin mora,Medio
0.302066899,41,0,0.371086707,6100.0,11,0,1,0,2.0,0,2033.3333333333333,0,35.5,0,Sin mora,Bajo
0.061823761,38,0,0.099024156,6250.0,2,0,0,0,1.0,0,3125.0,0,12.6,0,Sin mora,Muy Bajo
0.257656638,47,0,0.386359579,5600.0,10,0,1,0,2.0,0,1866.6666666666667,0,31.9,0,Sin mora,Bajo
0.104344665,64,0,1890.0,5400.0,4,0,1,0,0.0,0,5400.0,0,8.4,0,Sin mora,Muy Bajo
0.00038978,65,0,0.0,4166.0,6,0,0,0,0.0,0,4166.0,0,2.6,0,Sin mora,Muy Bajo
0.638896316,36,2,0.22426526,6634.0,6,0,1,0,1.0,2,3317.0,0,72.5,1,Sin mora,Medio
0.0,45,1,0.255902999,4700.0,9,0,1,0,1.0,1,2350.0,0,9.1,0,Sin mora,Muy Bajo
0.046968745,82,0,1137.0,5400.0,6,0,0,0,0.0,0,5400.0,0,5.6,0,Sin mora,Muy Bajo
0.716042799,51,1,0.64846629,19266.0,10,0,6,0,0.0,1,19266.0,1,83.5,1,Con mora,Alto
0.019658889,66,0,0.178023033,4167.0,9,0,1,0,0.0,0,4167.0,0,4.4,0,Sin mora,Muy Bajo
0.066610754,59,0,1755.0,5400.0,5,0,1,0,0.0,0,5400.0,0,8.0,0,Sin mora,Muy Bajo
0.967127055,41,0,0.127338943,7962.0,4,0,0,0,2.0,0,2654.0,0,61.9,1,Sin mora,Medio
0.9999999,53,0,0.632486388,1101.0,2,1,1,0,1.0,1,550.5,0,69.6,1,Sin mora,Medio
0.048967675,33,0,0.333017078,7377.0,5,0,1,0,0.0,0,7377.0,0,10.9,0,Sin mora,Muy Bajo
0.85341786,47,0,4979.079999999958,0.0,10,0,1,0,3.0,0,0.0,0,56.0,1,Sin mora,Medio
0.961780609,50,0,0.439454055,6300.0,8,0,2,0,2.0,0,2100.0,0,45.2,0,Sin mora,Bajo
0.682289714,33,0,0.329223592,3000.0,10,0,0,0,0.0,0,3000.0,0,73.1,1,Sin mora,Medio
1.5,45,0,0.274851585,7916.0,4,0,1,0,0.0,0,7916.0,0,18.7,0,Sin mora,Muy Bajo
0.000507124,53,0,0.28298163,6586.0,10,0,1,0,0.0,0,6586.0,0,7.3,0,Sin mora,Muy Bajo
0.916805324,49,1,0.004359198,3440.0,2,0,0,0,0.0,1,3440.0,0,68.0,1,Sin mora,Medio
0.020266762,69,0,0.308878985,2916.0,8,0,1,0,0.0,0,2916.0,0,6.1,0,Sin mora,Muy Bajo
0.000975576,39,0,0.197744558,3812.0,9,0,0,0,2.0,0,1270.6666666666667,0,8.6,0,Sin mora,Muy Bajo
0.019785038,58,0,1328.0,5400.0,6,0,1,0,2.0,0,1800.0,0,3.9,0,Sin mora,Muy Bajo
0.018868745,31,0,0.022373711,5720.0,2,0,0,0,0.0,0,5720.0,0,6.4,0,Sin mora,Muy Bajo
0.529388245,33,0,0.450645564,2400.0,7,0,1,0,1.0,0,1200.0,0,53.7,1,Sin mora,Medio
0.310439069,60,4,2950.0,5400.0,12,0,2,0,0.0,4,5400.0,0,63.5,1,Sin mora,Medio
0.0474488,58,0,0.279065652,5650.0,15,0,1,0,3.0,0,1412.5,0,8.4,0,Sin mora,Muy Bajo
0.9999999,62,0,1280.0,5400.0,6,0,1,0,0.0,0,5400.0,0,14.9,0,Sin mora,Muy Bajo
0.615158689,51,0,0.284329307,12583.0,9,0,1,0,0.0,0,12583.0,0,54.4,1,Sin mora,Medio
0.9999999,65,0,0.54519912,8185.0,4,0,1,0,1.0,0,4092.5,0,11.0,0,Sin mora,Muy Bajo
0.059668871,31,0,3162.0,0.0,11,0,2,0,1.0,0,0.0,0,8.4,0,Sin mora,Muy Bajo
0.585622622,47,0,2.587664192,1750.0,8,0,2,0,2.0,0,583.3333333333334,0,47.0,0,Sin mora,Bajo
0.001484203,52,0,0.243321824,5502.0,6,0,2,0,0.0,0,5502.0,0,4.6,0,Sin mora,Muy Bajo
0.482473731,52,2,0.34347275,7100.0,8,2,1,2,1.0,6,3550.0,1,88.8,1,Con mora,Alto
0.0,32,0,0.388605697,3334.0,8,0,1,0,0.0,0,3334.0,0,6.5,0,Sin mora,Muy Bajo
0.02087686,50,0,0.183521073,7900.0,26,0,1,0,0.0,0,7900.0,0,6.2,0,Sin mora,Muy Bajo
0.968531263,50,0,0.403285323,8400.0,8,0,1,0,0.0,0,8400.0,0,61.1,1,Sin mora,Medio
0.982131461,37,0,0.326033137,5250.0,11,0,1,0,2.0,0,1750.0,1,56.9,1,Con mora,Medio
0.466994057,40,0,4329.0,5400.0,26,0,2,0,2.0,0,1800.0,1,46.9,0,Con mora,Bajo
0.074537651,33,0,0.383969282,4166.0,4,0,1,0,4.0,0,833.2,0,13.9,0,Sin mora,Muy Bajo
0.608185979,45,0,0.640655374,3600.0,5,0,1,0,2.0,0,1200.0,0,61.4,1,Sin mora,Medio
0.955938877,42,0,0.295037266,5500.0,8,0,0,0,0.0,0,5500.0,1,72.9,1,Con mora,Medio
0.036251014,48,0,0.412766979,8333.0,20,0,2,0,0.0,0,8333.0,0,9.9,0,Sin mora,Muy Bajo
0.790616927,52,1,0.413857143,6999.0,11,0,1,0,1.0,1,3499.5,0,75.9,1,Sin mora,Alto
0.039917168,45,0,0.424565087,6667.0,5,0,2,0,0.0,0,6667.0,0,9.8,0,Sin mora,Muy Bajo
0.015642298,33,0,0.091533896,3200.0,4,0,0,0,0.0,0,3200.0,0,8.3,0,Sin mora,Muy Bajo
0.146058892,45,0,63.0,5400.0,6,0,0,0,0.0,0,5400.0,0,23.9,0,Sin mora,Muy Bajo
0.073930923,67,0,1775.0,5400.0,5,0,1,0,0.0,0,5400.0,0,6.2,0,Sin mora,Muy Bajo
0.023236231,49,0,39.0,5400.0,7,0,0,0,0.0,0,5400.0,0,8.6,0,Sin mora,Muy Bajo
0.179420132,51,0,4691.0,5400.0,7,0,4,0,0.0,0,5400.0,0,31.5,0,Sin mora,Bajo
0.493315428,57,0,0.341170748,12333.0,11,0,1,0,1.0,0,6166.5,0,46.1,0,Sin mora,Bajo
0.9999999,54,0,0.0,5400.0,1,0,0,0,0.0,0,5400.0,0,29.3,0,Sin mora,Bajo
0.961454639,62,0,4979.079999999958,5400.0,9,0,2,0,0.0,0,5400.0,0,41.8,0,Sin mora,Bajo
1.004434115,52,1,0.676231176,4913.0,5,0,1,0,2.0,1,1637.6666666666667,0,85.2,1,Sin mora,Alto
0.114043727,74,0,2636.0,5400.0,14,0,3,0,0.0,0,5400.0,0,10.4,0,Sin mora,Muy Bajo
0.027931471,80,0,0.039156627,331.0,3,0,0,0,0.0,0,331.0,0,4.2,0,Sin mora,Muy Bajo
0.025859681,50,0,0.340332697,11000.0,12,0,2,0,3.0,0,2750.0,0,8.4,0,Sin mora,Muy Bajo
0.361773429,63,0,0.400130904,9166.0,6,0,2,0,1.0,0,4583.0,0,18.3,0,Sin mora,Muy Bajo
0.0,62,0,0.474075132,7000.0,16,0,3,0,0.0,0,7000.0,0,4.6,0,Sin mora,Muy Bajo
0.571632624,55,0,1976.0,5400.0,5,0,1,0,0.0,0,5400.0,0,46.0,0,Sin mora,Bajo
0.146239529,46,0,0.378880898,5700.0,11,0,2,0,3.0,0,1425.0,0,14.8,0,Sin mora,Muy Bajo
0.06031136,44,0,0.222110147,4956.0,5,0,1,0,3.0,0,1239.0,1,9.4,0,Con mora,Muy Bajo
0.022255555,40,4,0.026303646,2166.0,16,0,0,0,0.0,4,2166.0,1,42.6,0,Con mora,Bajo
0.002484811,82,0,0.00079984,5000.0,5,0,0,0,0.0,0,5000.0,0,2.5,0,Sin mora,Muy Bajo
0.639248113,62,0,0.269390582,5775.0,8,0,2,0,1.0,0,2887.5,0,22.9,0,Sin mora,Muy Bajo
0.0,60,0,2548.0,5400.0,3,0,1,0,0.0,0,5400.0,0,3.1,0,Sin mora,Muy Bajo
0.050840321,86,0,0.012383049,3633.0,5,0,0,0,0.0,0,3633.0,0,4.5,0,Sin mora,Muy Bajo
0.092788414,53,3,0.152582759,11750.0,27,0,1,0,0.0,3,11750.0,1,40.7,0,Con mora,Bajo
0.001540009,59,0,0.213690063,8633.0,11,0,2,0,0.0,0,8633.0,0,3.8,0,Sin mora,Muy Bajo
0.615413237,37,0,0.186052398,7900.0,13,0,1,0,1.0,0,3950.0,0,43.3,0,Sin mora,Bajo
0.387247278,75,0,0.031779661,1887.0,3,0,0,0,0.0,0,1887.0,0,20.2,0,Sin mora,Muy Bajo
0.121974446,33,0,0.371713509,3308.0,8,0,1,0,0.0,0,3308.0,0,21.0,0,Sin mora,Muy Bajo
0.111102881,33,0,45.0,5400.0,4,0,0,0,0.0,0,5400.0,0,20.2,0,Sin mora,Muy Bajo
0.51655667,53,1,0.405005382,3715.0,6,0,1,0,0.0,1,3715.0,0,71.5,1,Sin mora,Medio
0.000937471,75,0,0.144355854,4765.0,7,0,1,0,1.0,0,2382.5,0,3.2,0,Sin mora,Muy Bajo
0.0,53,0,0.126812198,6000.0,14,0,0,0,0.0,0,6000.0,0,6.2,0,Sin mora,Muy Bajo
0.091461483,61,0,1615.0,5400.0,8,0,1,0,0.0,0,5400.0,0,8.7,0,Sin mora,Muy Bajo
0.027263495,45,2,0.149180109,7500.0,6,0,1,0,4.0,2,1500.0,0,22.9,0,Sin mora,Muy Bajo
0.490185912,26,0,0.474153298,560.0,6,0,0,0,0.0,0,560.0,0,64.0,1,Sin mora,Medio
0.928117673,37,1,0.470886688,4138.0,6,0,0,0,2.0,1,1379.3333333333333,0,84.6,1,Sin mora,Alto
0.001530031,74,0,0.598480304,5000.0,18,0,1,0,0.0,0,5000.0,0,6.1,0,Sin mora,Muy Bajo
0.303848829,44,1,0.555111222,4000.0,9,0,1,1,0.0,2,4000.0,0,73.8,1,Sin mora,Medio
0.073908201,45,0,0.420402261,7606.0,10,0,2,0,1.0,0,3803.0,0,12.5,0,Sin mora,Muy Bajo
0.941310605,42,0,0.901056142,3597.0,11,0,1,0,2.0,0,1199.0,0,66.0,1,Sin mora,Medio
0.232294929,51,0,1125.0,5400.0,5,0,1,0,0.0,0,5400.0,0,24.9,0,Sin mora,Muy Bajo
0.016443988,69,0,0.050585597,4012.0,6,0,0,0,0.0,0,4012.0,0,4.8,0,Sin mora,Muy Bajo
0.9999999,26,0,290.0,5400.0,4,0,0,1,2.0,1,1800.0,0,68.8,1,Sin mora,Medio
0.025472282,80,2,1255.0,5400.0,23,0,2,1,0.0,3,5400.0,1,36.0,0,Con mora,Bajo
0.9999999,34,0,3422.0,0.0,3,0,1,0,2.0,0,0.0,0,26.7,0,Sin mora,Bajo
0.9999999,29,0,208.0,5400.0,1,0,0,0,0.0,0,5400.0,1,49.1,0,Con mora,Bajo
0.9999999,30,1,0.232665639,1946.0,2,0,0,0,0.0,1,1946.0,0,63.4,1,Sin mora,Medio
0.163015719,48,0,0.372154116,3425.0,11,0,1,0,0.0,0,3425.0,0,24.9,0,Sin mora,Muy Bajo
0.62472958,59,0,0.586351228,5494.0,17,0,2,0,0.0,0,5494.0,0,44.6,0,Sin mora,Bajo
1.019270391,39,0,0.270145423,5844.0,5,0,1,0,3.0,0,1461.0,0,61.7,1,Sin mora,Medio
0.096128238,53,0,0.283167278,5720.0,12,0,1,0,0.0,0,5720.0,0,16.1,0,Sin mora,Muy Bajo
0.04839879,69,0,0.278240586,3000.0,6,0,2,0,0.0,0,3000.0,0,5.2,0,Sin mora,Muy Bajo
0.140809865,29,0,0.165102154,7243.0,3,0,1,0,0.0,0,7243.0,0,13.1,0,Sin mora,Muy Bajo
0.150640642,42,1,1504.0,5400.0,6,0,0,0,0.0,1,5400.0,0,40.5,0,Sin mora,Bajo
0.147368662,78,0,0.068977008,3000.0,11,0,0,0,0.0,0,3000.0,0,16.7,0,Sin mora,Muy Bajo
0.422116464,66,0,0.060250191,3916.0,6,0,0,0,0.0,0,3916.0,0,27.6,0,Sin mora,Bajo
0.9999999,51,0,0.0,5400.0,0,0,0,0,0.0,0,5400.0,0,54.6,1,Sin mora,Medio
0.037547632,41,0,0.26997128,9400.0,5,0,1,0,3.0,0,2350.0,0,10.6,0,Sin mora,Muy Bajo
0.083976845,64,0,0.246552069,10005.0,9,0,2,0,1.0,0,5002.5,0,7.5,0,Sin mora,Muy Bajo
0.23025491,26,0,0.193771014,5650.0,5,0,1,0,2.0,0,1883.3333333333333,0,18.7,0,Sin mora,Muy Bajo
0.654720882,38,0,1412.0,5400.0,5,0,1,0,2.0,0,1800.0,0,53.9,1,Sin mora,Medio
0.426102956,37,0,2784.0,5400.0,2,0,1,0,0.0,0,5400.0,0,39.7,0,Sin mora,Bajo
0.9999999,46,0,0.302480563,2700.0,5,1,0,0,1.0,1,1350.0,1,81.6,1,Con mora,Alto
0.00998004,60,0,0.012043796,2739.0,4,0,0,0,0.0,0,2739.0,0,3.9,0,Sin mora,Muy Bajo
0.094401703,55,0,0.387329476,14000.0,11,0,3,0,3.0,0,3500.0,0,13.8,0,Sin mora,Muy Bajo
0.371670089,31,1,0.139286904,3000.0,3,0,0,0,0.0,1,3000.0,0,58.5,1,Sin mora,Medio
0.090621023,50,0,0.770787042,8550.0,5,0,3,0,3.0,0,2137.5,0,19.5,0,Sin mora,Muy Bajo
0.023050196,80,0,0.003261785,9503.0,10,0,0,0,0.0,0,9503.0,0,3.5,0,Sin mora,Muy Bajo
0.139638238,58,0,0.018195896,5165.0,2,0,0,0,2.0,0,1721.6666666666667,0,10.7,0,Sin mora,Muy Bajo
0.059531818,75,0,723.0,5400.0,13,0,1,0,0.0,0,5400.0,0,5.3,0,Sin mora,Muy Bajo
0.923948443,33,0,0.234468037,8900.0,7,0,1,0,3.0,0,2225.0,0,48.6,0,Sin mora,Bajo
0.172425166,43,0,0.602477722,4600.0,21,0,2,0,3.0,0,1150.0,0,25.6,0,Sin mora,Bajo
0.012633383,52,0,0.006939459,4178.0,11,0,0,0,0.0,0,4178.0,0,6.1,0,Sin mora,Muy Bajo
0.069566704,93,0,0.00315416,7608.0,3,0,0,0,0.0,0,7608.0,0,5.3,0,Sin mora,Muy Bajo
0.647362978,84,0,0.021595681,5000.0,2,2,0,1,0.0,3,5000.0,0,69.1,1,Sin mora,Medio
0.076193996,63,0,0.17130693,17850.0,11,0,1,0,1.0,0,8925.0,0,11.1,0,Sin mora,Muy Bajo
0.81710519,47,0,0.33713784,3416.0,5,0,0,0,0.0,0,3416.0,0,74.3,1,Sin mora,Medio
0.173020726,59,1,0.138660889,23000.0,16,0,2,0,1.0,1,11500.0,0,20.7,0,Sin mora,Muy Bajo
0.020216293,54,0,11.0,5400.0,4,0,0,0,0.0,0,5400.0,0,7.6,0,Sin mora,Muy Bajo
0.182627504,49,0,0.311243781,5024.0,4,0,1,0,0.0,0,5024.0,0,22.2,0,Sin mora,Muy Bajo
0.483101127,58,0,0.225242575,13500.0,5,0,1,0,1.0,0,6750.0,0,31.5,0,Sin mora,Bajo
0.027461045,59,0,0.079662605,3200.0,16,0,0,0,1.0,0,1600.0,0,8.7,0,Sin mora,Muy Bajo
0.025435095,61,0,0.034389252,8112.0,14,0,0,0,1.0,0,4056.0,0,5.9,0,Sin mora,Muy Bajo
0.000483863,82,0,0.0,3333.0,4,0,0,0,0.0,0,3333.0,0,3.0,0,Sin mora,Muy Bajo
0.447762376,32,0,0.383489321,8333.0,31,0,1,0,0.0,0,8333.0,0,42.5,0,Sin mora,Bajo
0.941097001,40,2,0.717195408,8100.0,8,0,2,3,2.0,5,2700.0,0,90.7,1,Sin mora,Alto
0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0,0,2472.0,1,8.2,0,Con mora,Muy Bajo
0.189925765,65,0,0.434930746,13500.0,11,0,2,0,0.0,0,13500.0,0,17.9,0,Sin mora,Muy Bajo
0.340558919,63,0,28.17145524,15000.0,14,0,4,0,1.0,0,7500.0,0,29.9,0,Sin mora,Bajo
0.33350046,42,0,0.372078061,4662.0,6,0,2,0,5.0,0,777.0,0,24.0,0,Sin mora,Muy Bajo
0.181347045,54,0,1.2015,5999.0,17,0,5,0,1.0,0,2999.5,0,41.7,0,Sin mora,Bajo
0.105638829,68,0,0.06888454,5109.0,6,0,0,0,0.0,0,5109.0,0,10.9,0,Sin mora,Muy Bajo
0.014915303,78,0,20.0,5400.0,10,0,0,0,0.0,0,5400.0,0,5.1,0,Sin mora,Muy Bajo
0.9999999,48,0,0.0,5583.0,3,0,0,0,1.0,0,2791.5,0,23.4,0,Sin mora,Muy Bajo
0.273658213,39,0,0.064804739,8270.0,5,0,0,0,3.0,0,2067.5,0,32.1,0,Sin mora,Bajo
0.912205443,48,0,0.260686966,20000.0,10,0,1,0,3.0,0,5000.0,0,59.8,1,Sin mora,Medio
0.9999999,27,0,373.0,5400.0,1,0,0,0,0.0,0,5400.0,0,49.1,0,Sin mora,Bajo
0.9999999,55,0,505.0,0.0,2,0,0,0,0.0,0,0.0,0,25.2,0,Sin mora,Bajo
0.346528133,60,0,0.848537866,4000.0,14,0,1,0,0.0,0,4000.0,0,37.4,0,Sin mora,Bajo
0.317847365,25,0,0.024439014,4500.0,3,0,0,0,0.0,0,4500.0,0,33.1,0,Sin mora,Bajo
0.269148669,43,1,0.075412519,7332.0,14,0,0,0,0.0,1,7332.0,1,48.0,0,Con mora,Bajo
0.003959599,86,0,0.001034126,2900.0,3,0,0,0,0.0,0,2900.0,0,3.3,0,Sin mora,Muy Bajo
0.247048297,55,0,1.255310287,2400.0,15,0,1,0,1.0,0,1200.0,0,36.3,0,Sin mora,Bajo
0.002735812,67,0,6.0,5400.0,10,0,1,0,0.0,0,5400.0,0,5.1,0,Sin mora,Muy Bajo
0.083305565,41,0,0.310461192,2666.0,7,0,1,0,0.0,0,2666.0,0,13.6,0,Sin mora,Muy Bajo
0.331111323,63,2,0.290322581,2200.0,8,2,0,1,0.0,5,2200.0,0,89.3,1,Sin mora,Alto
0.683771044,52,3,552.0,5400.0,13,0,0,0,2.0,3,1800.0,0,86.2,1,Sin mora,Alto
0.010645886,78,0,0.00733089,3000.0,6,0,0,0,0.0,0,3000.0,0,3.3,0,Sin mora,Muy Bajo
0.9999999,50,1,0.166589755,6500.0,4,0,1,0,1.0,1,3250.0,0,38.7,0,Sin mora,Bajo
0.00374704,87,0,4.0,5400.0,6,0,0,0,0.0,0,5400.0,0,6.0,0,Sin mora,Muy Bajo
0.039518419,66,0,0.171417688,15750.0,5,0,1,0,0.0,0,15750.0,0,5.6,0,Sin mora,Muy Bajo
0.120944153,49,0,0.227508996,2500.0,4,0,0,0,4.0,0,500.0,0,25.0,0,Sin mora,Muy Bajo
0.057302393,42,0,80.0,5400.0,4,0,0,0,0.0,0,5400.0,0,12.1,0,Sin mora,Muy Bajo
0.016678593,71,0,0.683143571,3600.0,9,0,2,0,0.0,0,3600.0,0,7.9,0,Sin mora,Muy Bajo
0.723313834,53,0,0.577413086,4630.0,10,0,0,0,0.0,0,4630.0,0,78.1,1,Sin mora,Alto
0.000397656,88,0,0.006951719,10500.0,12,0,0,0,0.0,0,10500.0,0,2.9,0,Sin mora,Muy Bajo
0.762486127,57,2,0.117965479,9790.0,16,0,0,0,0.0,2,9790.0,1,79.1,1,Con mora,Alto
0.0,66,0,0.0,5400.0,4,0,0,0,0.0,0,5400.0,0,2.3,0,Sin mora,Muy Bajo
0.106394881,33,0,1778.0,5400.0,12,0,2,0,1.0,0,2700.0,0,14.7,0,Sin mora,Muy Bajo
0.045507717,42,0,0.349078341,11283.0,4,0,2,0,3.0,0,2820.75,0,9.2,0,Sin mora,Muy Bajo
0.626516351,46,0,4549.0,5400.0,7,0,1,0,2.0,0,1800.0,0,56.3,1,Sin mora,Medio
0.017168967,34,0,0.378599222,2569.0,8,0,1,0,2.0,0,856.3333333333334,0,8.8,0,Sin mora,Muy Bajo
0.051705741,53,0,50.0,5400.0,4,0,0,0,0.0,0,5400.0,0,11.5,0,Sin mora,Muy Bajo
0.01814079,58,0,0.228461923,6000.0,5,0,1,0,1.0,0,3000.0,0,5.3,0,Sin mora,Muy Bajo
0.078446078,80,0,47.0,5400.0,3,0,0,0,0.0,0,5400.0,0,8.4,0,Sin mora,Muy Bajo
0.9999999,60,2,0.457291893,4600.0,3,2,2,0,1.0,4,2300.0,0,67.6,1,Sin mora,Medio
0.225467823,31,0,0.462881023,4067.0,10,0,1,0,0.0,0,4067.0,0,34.0,0,Sin mora,Bajo
0.001959779,64,0,0.048802806,6556.0,7,0,0,0,1.0,0,3278.0,0,4.4,0,Sin mora,Muy Bajo
0.018665935,34,0,281.0,5400.0,3,0,0,0,0.0,0,5400.0,0,7.1,0,Sin mora,Muy Bajo
0.051370718,66,0,2601.0,5400.0,12,0,1,0,0.0,0,5400.0,0,5.3,0,Sin mora,Muy Bajo
0.009804028,74,0,0.014267185,3083.0,15,0,0,0,0.0,0,3083.0,0,3.6,0,Sin mora,Muy Bajo
0.00235766,31,0,0.284524057,4800.0,10,0,1,0,0.0,0,4800.0,0,7.3,0,Sin mora,Muy Bajo
0.243553806,47,0,0.315789474,11000.0,14,0,1,0,0.0,0,11000.0,1,29.6,0,Con mora,Bajo
0.0,31,0,0.204950816,9250.0,12,0,2,0,0.0,0,9250.0,0,3.7,0,Sin mora,Muy Bajo
0.906382811,35,0,0.411655478,7000.0,6,0,1,0,0.0,0,7000.0,1,60.2,1,Con mora,Medio
0.288425263,77,0,0.533965245,2531.0,8,0,1,0,0.0,0,2531.0,0,24.1,0,Sin mora,Muy Bajo
0.9999999,29,0,0.117824773,2647.0,2,0,0,0,0.0,0,2647.0,0,34.8,0,Sin mora,Bajo
1.5,39,2,0.136215946,4000.0,3,2,0,0,0.0,4,4000.0,0,72.9,1,Sin mora,Medio
0.212622004,47,1,0.259130898,3750.0,13,0,0,0,0.0,1,3750.0,0,55.6,1,Sin mora,Medio
0.115463886,67,0,0.360104473,3062.0,15,0,1,0,0.0,0,3062.0,0,16.3,0,Sin mora,Muy Bajo
0.342932853,42,0,0.363363664,10000.0,7,0,2,0,4.0,0,2000.0,0,28.4,0,Sin mora,Bajo
0.03447066,41,0,0.245433942,7500.0,2,0,1,0,4.0,0,1500.0,0,8.1,0,Sin mora,Muy Bajo
0.625392547,63,0,0.694265681,10410.0,13,0,6,0,0.0,0,10410.0,0,44.9,0,Sin mora,Bajo
0.083916385,60,0,2835.0,5400.0,6,0,2,0,0.0,0,5400.0,0,7.9,0,Sin mora,Muy Bajo
0.18805926,55,1,0.542411134,5316.0,19,0,1,0,2.0,1,1772.0,0,45.2,0,Sin mora,Bajo
0.678031475,36,1,0.572100682,4250.0,10,0,1,0,1.0,1,2125.0,0,77.3,1,Sin mora,Alto
0.207032733,34,0,0.26010513,5516.0,11,0,1,0,0.0,0,5516.0,0,23.1,0,Sin mora,Muy Bajo
0.053187057,55,2,0.630754163,2041.0,4,0,1,0,0.0,2,2041.0,0,41.6,0,Sin mora,Bajo
0.195795105,69,0,0.135715608,5400.0,5,0,0,0,0.0,0,5400.0,0,17.5,0,Sin mora,Muy Bajo
0.144889143,54,1,910.0,5400.0,9,0,1,0,0.0,1,5400.0,0,34.0,0,Sin mora,Bajo
0.466277551,53,0,0.625178554,10500.0,10,0,2,0,1.0,0,5250.0,0,52.3,1,Sin mora,Medio
0.597405261,29,0,0.522496121,5800.0,8,0,1,0,2.0,0,1933.3333333333333,0,57.1,1,Sin mora,Medio
0.046508892,67,0,1754.0,5400.0,5,0,1,0,0.0,0,5400.0,0,4.6,0,Sin mora,Muy Bajo
0.470618791,61,1,0.377498572,1750.0,8,0,0,0,0.0,1,1750.0,0,75.8,1,Sin mora,Alto
0.337558869,64,0,2870.0,5400.0,9,0,1,0,0.0,0,5400.0,0,19.8,0,Sin mora,Muy Bajo
0.0,65,0,1086.0,5400.0,11,0,1,0,0.0,0,5400.0,0,2.8,0,Sin mora,Muy Bajo
0.023375052,76,0,0.45446642,4600.0,14,0,1,0,0.0,0,4600.0,0,5.9,0,Sin mora,Muy Bajo
0.0,61,0,4770.0,5400.0,8,0,1,0,1.0,0,2700.0,0,3.7,0,Sin mora,Muy Bajo
0.017479301,49,0,0.191465196,6162.0,3,0,1,0,2.0,0,2054.0,0,6.2,0,Sin mora,Muy Bajo
0.073268083,76,0,0.162917519,4400.0,6,0,1,0,0.0,0,4400.0,0,6.2,0,Sin mora,Muy Bajo
0.05857458,30,1,0.498650135,10000.0,11,0,3,0,1.0,1,5000.0,0,22.7,0,Sin mora,Muy Bajo
0.192617565,36,1,0.498928826,4200.0,8,1,2,0,4.0,2,840.0,0,66.3,1,Sin mora,Medio
0.074934839,78,0,0.081989751,8000.0,19,0,0,0,1.0,0,4000.0,0,9.3,0,Sin mora,Muy Bajo
0.038535191,34,0,0.381248611,4500.0,7,0,2,0,0.0,0,4500.0,0,9.4,0,Sin mora,Muy Bajo
0.022999425,52,0,0.002646799,10200.0,3,0,0,0,0.0,0,10200.0,0,5.6,0,Sin mora,Muy Bajo
0.349770365,41,0,0.578910684,10042.0,10,0,3,0,0.0,0,10042.0,0,49.4,0,Sin mora,Bajo
0.609466141,47,0,0.450719555,8268.0,5,0,2,0,2.0,0,2756.0,0,42.2,0,Sin mora,Bajo
0.27924661,43,0,0.169406929,10217.0,8,0,0,0,1.0,0,5108.5,0,33.1,0,Sin mora,Bajo
0.0,68,0,0.0,5400.0,7,0,0,0,0.0,0,5400.0,0,2.3,0,Sin mora,Muy Bajo
